I wonder if the Phantom Thieves will come to Sendai.,206,0,11794,5,0,0,0,0
He's handsome AND talented... Natsume really is the total package.,207,0,11784,3,0,0,0,0
Is it true that Natsume is a writer's grandson? He must've inherited his talent!,208,0,11788,10,0,0,0,0
"Hey, that's my book! Give it back!",209,15,11809,50,50,0,0,0
"I need to buy more copies of
“Prince of Nightmares”...",210,15,11811,50,50,0,0,0
0,211,-1,-1,0,0,0,0,0
0,212,-1,-1,0,0,0,0,0
0,213,-1,-1,0,0,0,0,0
0,214,-1,-1,0,0,0,0,0
0,215,-1,-1,0,0,0,0,0
0,216,-1,-1,0,0,0,0,0
0,217,-1,-1,0,0,0,0,0
0,218,-1,-1,0,0,0,0,0
0,219,-1,-1,0,0,0,0,0
How dare the Phantom Thieves insult Natsume... That's unforgivable!,220,0,11809,0,10,0,0,0
"Oh, Natsume... Are you really going to be alright?",221,0,11805,0,10,0,0,0
They don't know the first thing about him!,222,0,11785,0,10,0,0,0
"My days as a fan of the Phantom Thieves are over, starting today!",223,0,11771,0,5,0,0,0
"""Ostentatious swindler""... They've got some nerve.",224,0,11802,0,5,0,0,0
See? I told you he wasn't all that!,225,0,11818,0,10,0,0,0
The Phantom Thieves are here in Sendai!,226,0,11793,0,5,0,0,0
0,227,-1,-1,0,0,0,0,0
0,228,-1,-1,0,0,0,0,0
0,229,-1,-1,0,0,0,0,0
0,230,-1,-1,0,0,0,0,0
0,231,-1,-1,0,0,0,0,0
0,232,-1,-1,0,0,0,0,0
0,233,-1,-1,0,0,0,0,0
0,234,-1,-1,0,0,0,0,0
0,235,-1,-1,0,0,0,0,0
0,236,-1,-1,0,0,0,0,0
0,237,-1,-1,0,0,0,0,0
0,238,-1,-1,0,0,0,0,0
0,239,-1,-1,0,0,0,0,0
So it was all a set up? I can't believe it...,240,0,11786,0,0,5,0,0
Why did I buy so many copies of the same book...?,241,0,11806,0,0,5,0,0
"Y'know, I feel like I've seen all these lines in other books...",242,0,11805,0,0,5,0,0
"From today on, I'll be rooting for the Phantom Thieves!",243,0,11808,0,0,5,0,0
The Phantom Thieves are amazing!,244,0,11794,0,0,5,0,0
I hope he doesn't give up. I'd still like to read another book of his...,245,0,11822,0,0,5,0,0
Why are the Phantom Thieves here in Sendai? What's going on?,246,0,11805,0,0,5,0,0
0,247,-1,-1,0,0,0,0,0
0,248,-1,-1,0,0,0,0,0
0,249,-1,-1,0,0,0,0,0
0,250,-1,-1,0,0,0,0,0
0,251,-1,-1,0,0,0,0,0
0,252,-1,-1,0,0,0,0,0
0,253,-1,-1,0,0,0,0,0
0,254,-1,-1,0,0,0,0,0
0,255,-1,-1,0,0,0,0,0
0,256,-1,-1,0,0,0,0,0
0,257,-1,-1,0,0,0,0,0
0,258,-1,-1,0,0,0,0,0
0,259,-1,-1,0,0,0,0,0
Whoa... The Tanabata decorations are beautiful!,260,1,11823,2,0,4,0,0
"Let's ask EMMA. EMMA, list best gyutan places.",261,1,11795,2,0,4,0,0
Things are weird lately. Did you hear about the Alice stuff?,262,1,11821,5,0,4,0,0
I wonder what wish I should make for Tanabata...,263,1,11807,5,0,4,0,0
It gets crowded during Tanabata season...,264,1,11797,2,0,4,0,0
"EMMA, what are the best Tanabata decorations?",265,1,11726,2,0,4,0,0
I wonder if Date Masamune ate zunda mochi too?,266,1,11700,2,0,4,0,0
Putting famous writers before politics... Kids these days.,267,1,11800,2,0,4,0,0
It's hot out today. I'm exhausted...,268,1,11727,2,0,4,0,0
Tanabata's even more beautiful at night.,269,18,11787,15,0,15,0,0
I could see the Pacific Ocean from the observatory!,270,16,11667,100,0,100,0,0
Freshly made! Get it while it's hot!,271,17,11692,100,0,100,0,0
0,272,-1,-1,0,0,0,0,0
0,273,-1,-1,0,0,0,0,0
0,274,-1,-1,0,0,0,0,0
0,275,-1,-1,0,0,0,0,0
0,276,-1,-1,0,0,0,0,0
0,277,-1,-1,0,0,0,0,0
0,278,-1,-1,0,0,0,0,0
0,279,-1,-1,0,0,0,0,0
0,280,-1,-1,0,0,0,0,0
0,281,-1,-1,0,0,0,0,0
0,282,-1,-1,0,0,0,0,0
0,283,-1,-1,0,0,0,0,0
0,284,-1,-1,0,0,0,0,0
0,285,-1,-1,0,0,0,0,0
0,286,-1,-1,0,0,0,0,0
0,287,-1,-1,0,0,0,0,0
0,288,-1,-1,0,0,0,0,0
0,289,-1,-1,0,0,0,0,0
0,290,-1,-1,0,0,0,0,0
0,291,-1,-1,0,0,0,0,0
0,292,-1,-1,0,0,0,0,0
0,293,-1,-1,0,0,0,0,0
0,294,-1,-1,0,0,0,0,0
0,295,-1,-1,0,0,0,0,0
0,296,-1,-1,0,0,0,0,0
0,297,-1,-1,0,0,0,0,0
0,298,-1,-1,0,0,0,0,0
0,299,-1,-1,0,0,0,0,0
Mayor Hyodo's the only one who can protect our city.,300,30,11847,6,0,0,0,0
Did you hear? The Phantom Thieves came to Sendai!,301,30,11767,6,0,0,0,0
"EMMA says we should vote for Hyodo, too.",302,30,11681,6,0,0,0,0
Picking a candidate is such a pain. I'll just vote for Hyodo.,303,30,11851,6,0,0,0,0
I'm sure she'll make living in this city easier.,304,30,11858,6,0,0,0,0
A city without injustice... Like a paradise of pure white snow.,305,30,11719,6,0,0,0,0
"Mayor Hyodo will change Sapporo, and all of Japan, for the better.",306,30,11842,6,0,0,0,0
*cough* *cough* I-I have to work harder... for the mayor's sake...,307,30,11831,6,0,0,0,0
"After the mayoral election, it'll be on to national politics.",308,30,11828,6,0,0,0,0
No need to even think about it. All I have to do is vote for Mariko Hyodo.,309,32,11832,30,0,0,0,0
"Ngh... So sleepy. But I have to keep going, for Ms. Hyodo's sake...",310,33,11683,30,0,0,0,0
Mariko Hyodo! Please vote Mariko Hyodo on election day!,311,34,11844,100,0,0,0,0
0,312,-1,-1,0,0,0,0,0
0,313,-1,-1,0,0,0,0,0
0,314,-1,-1,0,0,0,0,0
0,315,-1,-1,0,0,0,0,0
0,316,-1,-1,0,0,0,0,0
0,317,-1,-1,0,0,0,0,0
0,318,-1,-1,0,0,0,0,0
0,319,-1,-1,0,0,0,0,0
Are the Phantom Thieves trying to destroy this city!?,320,30,11833,0,7,0,0,0
I WANTED to be used! Stop getting in our way!,321,30,11825,0,7,0,0,0
There's no reason for them to target the mayor!,322,30,11829,0,7,0,0,0
"We won't need the Phantom Thieves in our mayor's pure, pristine world!",323,30,11848,0,7,0,0,0
Seeing all of these incidents happen is very worrying...,324,30,11861,0,7,0,0,0
"Whoa, the Phantom Thieves are in Sapporo too!? Are you serious?",325,30,11837,0,15,0,0,0
I guess this is it for Hyodo.,326,30,11852,0,7,0,0,0
Mariko Hyodo will NEVER lose to the Phantom Thieves!,327,34,11845,0,100,0,0,0
0,328,-1,-1,0,0,0,0,0
0,329,-1,-1,0,0,0,0,0
0,330,-1,-1,0,0,0,0,0
0,331,-1,-1,0,0,0,0,0
0,332,-1,-1,0,0,0,0,0
0,333,-1,-1,0,0,0,0,0
0,334,-1,-1,0,0,0,0,0
0,335,-1,-1,0,0,0,0,0
0,336,-1,-1,0,0,0,0,0
0,337,-1,-1,0,0,0,0,0
0,338,-1,-1,0,0,0,0,0
0,339,-1,-1,0,0,0,0,0
This is exactly why you can't trust politicians.,340,30,11856,0,0,7,0,0
Hyodo will definitely come back. I believe in her!,341,30,11834,0,0,7,0,0
It's not the mayor's fault. She was doing the best she could...,342,30,11826,0,0,7,0,0
Hiding something like this just to protect her position... She should be ashamed.,343,30,11855,0,0,7,0,0
Oh! I've seen this sign before on the internet!,344,37,11711,0,0,100,0,0
"If even Mariko Hyodo steps down, who's going to lead Japan?",345,30,11849,0,0,7,0,0
"Is it just me, or is the world getting weirder and weirder by the day?",346,30,11780,0,0,7,0,0
What? The Phantom Thieves came to Sapporo!?,347,30,11837,0,0,7,0,0
0,348,-1,-1,0,0,0,0,0
0,349,-1,-1,0,0,0,0,0
0,350,-1,-1,0,0,0,0,0
0,351,-1,-1,0,0,0,0,0
0,352,-1,-1,0,0,0,0,0
0,353,-1,-1,0,0,0,0,0
0,354,-1,-1,0,0,0,0,0
0,355,-1,-1,0,0,0,0,0
0,356,-1,-1,0,0,0,0,0
0,357,-1,-1,0,0,0,0,0
0,358,-1,-1,0,0,0,0,0
0,359,-1,-1,0,0,0,0,0
"Whenever I smell ramen, I can't help getting some for myself...",360,31,11668,2,0,4,0,0
I hear Madicce is one of the top ten highest market value companies right now...,361,31,11681,2,0,4,0,0
Welp. See you tomorrow.,362,31,11827,2,0,4,0,0
"Jingisukan, seafood bowl, or ramen... So many choices.",363,31,11807,2,0,4,0,0
I hear you can get Hokkaido corn at Odori Park right now!,364,31,11713,2,0,4,0,0
Wish they'd hold that fancy Snow Festival in the summertime.,365,31,11727,10,0,10,0,0
People are acting way too desperate about this election.,366,31,11720,2,0,4,0,0
"Ugh, that campaign car really gets on my nerves!",367,31,11732,2,0,4,0,0
Maybe I'll check out that club tonight...,368,32,11843,10,0,20,0,0
That place has nothing but cute girls... It's practically heaven.,369,33,11838,5,0,10,0,0
Maybe I'll check it out. I'll just have one drink...,370,33,11682,5,0,10,0,0
"Hey, have you heard the ghost story about this building?",371,35,11699,100,0,100,0,0
*gulp* *gulp* ...Whew! That's a confidence boost!,372,36,11692,100,0,100,0,0
0,373,-1,-1,0,0,0,0,0
0,374,-1,-1,0,0,0,0,0
0,375,-1,-1,0,0,0,0,0
0,376,-1,-1,0,0,0,0,0
0,377,-1,-1,0,0,0,0,0
0,378,-1,-1,0,0,0,0,0
0,379,-1,-1,0,0,0,0,0
0,380,-1,-1,0,0,0,0,0
0,381,-1,-1,0,0,0,0,0
0,382,-1,-1,0,0,0,0,0
0,383,-1,-1,0,0,0,0,0
0,384,-1,-1,0,0,0,0,0
0,385,-1,-1,0,0,0,0,0
0,386,-1,-1,0,0,0,0,0
0,387,-1,-1,0,0,0,0,0
0,388,-1,-1,0,0,0,0,0
0,389,-1,-1,0,0,0,0,0
0,390,-1,-1,0,0,0,0,0
0,391,-1,-1,0,0,0,0,0
0,392,-1,-1,0,0,0,0,0
0,393,-1,-1,0,0,0,0,0
0,394,-1,-1,0,0,0,0,0
0,395,-1,-1,0,0,0,0,0
0,396,-1,-1,0,0,0,0,0
0,397,-1,-1,0,0,0,0,0
0,398,-1,-1,0,0,0,0,0
0,399,-1,-1,0,0,0,0,0
So the Phantom Thieves were actually terrorists?,400,2,11865,5,0,0,0,0
What the hell are the Phantom Thieves doing!?,401,2,11872,5,0,0,0,0
Konoe-san is the only person we can rely on!,402,2,11891,5,0,0,0,0
Whatever happened to that officer who was arrested...?,403,2,11894,5,0,0,0,0
I'm going to buy stocks from Madicce to support him!,404,2,11866,5,0,0,0,0
It's scary to think that there're terrorists around...,405,2,11893,5,0,0,0,0
They're threatening Madicce...? What're they planning?,406,2,11875,5,0,0,0,0
I wish I had a boss like Konoe-san...,407,2,11871,5,0,0,0,0
"Madicce started out in Osaka, but they're going to change the whole world!",408,2,11867,5,0,0,0,0
Konoe-san is so sexy... I want him to give me bedroom eyes...,409,2,11883,5,0,0,0,0
I can't make any decisions without EMMA...,410,2,11869,5,0,0,0,0
I hope those good-for-nothing Phantom Thieves get captured soon.,411,2,11863,5,0,0,0,0
Like stealing hearts wasn't enough. Now the Phantom Thieves are stealing EMMA!?,412,2,11892,5,0,0,0,0
0,413,-1,-1,0,0,0,0,0
0,414,-1,-1,0,0,0,0,0
0,415,-1,-1,0,0,0,0,0
0,416,-1,-1,0,0,0,0,0
0,417,-1,-1,0,0,0,0,0
0,418,-1,-1,0,0,0,0,0
0,419,-1,-1,0,0,0,0,0
Who cares about the Phantom Thieves anyway!,420,2,11872,0,6,0,0,0
"We believe in you, Mr. Konoe!",421,2,11868,0,6,0,0,0
Beat the Phantom Thieves' asses!,422,2,11876,0,6,0,0,0
The hell is goin' on!?,423,2,11889,0,6,0,0,0
The Phantom Thieves will regret this!,424,2,11896,0,6,0,0,0
Rescue EMMA from the Phantom Thieves!,425,2,11883,0,6,0,0,0
Who's the real tyrant here!?,426,2,11901,0,6,0,0,0
No way will Mr. Konoe lose to some phantom nobodies!,427,2,11892,0,6,0,0,0
Isn't everyone getting a bit too dependent on EMMA?,428,2,11902,0,6,0,0,0
"Well, the Phantom Thieves sure know how to get attention...",429,2,11897,0,6,0,0,0
0,430,-1,-1,0,0,0,0,0
0,431,-1,-1,0,0,0,0,0
0,432,-1,-1,0,0,0,0,0
0,433,-1,-1,0,0,0,0,0
0,434,-1,-1,0,0,0,0,0
0,435,-1,-1,0,0,0,0,0
0,436,-1,-1,0,0,0,0,0
0,437,-1,-1,0,0,0,0,0
0,438,-1,-1,0,0,0,0,0
0,439,-1,-1,0,0,0,0,0
You oughta just delete weird apps like that.,440,2,11877,0,0,5,0,0
Gotta learn to be more suspicious of stuff that's too convenient like that.,441,2,11873,0,0,5,0,0
"EMMA was so convenient, too... Talk about scary.",442,2,11885,0,0,5,0,0
Takin' control of someone usin' an app... It's like a sci-fi movie.,443,2,11864,0,0,5,0,0
The heck am I supposed to do without EMMA...,444,2,11869,0,0,5,0,0
If it weren't for the Phantom Thieves... Sheesh. I don't even wanna think about it.,445,2,11679,0,0,5,0,0
I betcha Madicce's stocks are gonna hit the floor...,446,2,11688,0,0,5,0,0
What's gonna happen to this country now?,447,2,11724,0,0,5,0,0
"First it was Shido, now Konoe... Our leaders are droppin' like flies.",448,2,11684,0,0,5,0,0
0,449,-1,-1,0,0,0,0,0
0,450,-1,-1,0,0,0,0,0
0,451,-1,-1,0,0,0,0,0
0,452,-1,-1,0,0,0,0,0
0,453,-1,-1,0,0,0,0,0
0,454,-1,-1,0,0,0,0,0
0,455,-1,-1,0,0,0,0,0
0,456,-1,-1,0,0,0,0,0
0,457,-1,-1,0,0,0,0,0
0,458,-1,-1,0,0,0,0,0
0,459,-1,-1,0,0,0,0,0
"Hey EMMA... Oh wait, it ain't working right now.",460,3,11715,4,0,4,0,0
EMMA's down right now? What am I supposed to do...?,461,3,11888,4,0,4,0,0
I wish the economy was a little better...,462,3,11874,4,0,4,0,0
It's so hot out every day... I can't stand it.,463,3,11682,4,0,4,0,0
This store raised their prices too!? What a bummer...,464,3,11685,4,0,4,0,0
Whoa! Did you see that cute girl just now?,465,3,11657,4,0,4,0,0
Is it true that that celebrity is actually cheating on 9 people at once...?,466,3,11884,4,0,4,0,0
I can't believe I've been eating flour-based stuff every day and I'm still not tired of it.,467,3,11700,4,0,4,0,0
"Dang... Summer break's almost over, huh...",468,3,11705,4,0,4,0,0
I heard the light on the observation tower is where they check the forecast!,469,3,11894,4,0,4,0,0
"Here hun, I got you some candy.",470,20,11898,20,0,20,0,0
Fried food and sake for lunch... This is the life.,471,22,11890,20,0,20,0,0
"Sir, why don't you come play?",472,21,11719,20,0,20,0,0
I need another drink! Onto the next bar!,473,21,11870,20,0,20,0,0
Hey... This serving feels smaller than before...,474,6,11889,100,0,100,0,0
"All right, let's motivate ourselves to work harder by eating some fugu!",475,7,11866,100,0,100,0,0
"Aw man, this thing is hilarious. I'm laughing so hard I'm crying!",476,4,11890,100,0,100,0,0
"Get some fresh, tasty crab right here at Crab Empire!",477,5,11878,100,0,100,0,0
Damn... So the okonomiyaki DOES come with rice...,478,23,11703,20,0,20,0,0
0,479,-1,-1,0,0,0,0,0
0,480,-1,-1,0,0,0,0,0
0,481,-1,-1,0,0,0,0,0
0,482,-1,-1,0,0,0,0,0
0,483,-1,-1,0,0,0,0,0
0,484,-1,-1,0,0,0,0,0
0,485,-1,-1,0,0,0,0,0
0,486,-1,-1,0,0,0,0,0
0,487,-1,-1,0,0,0,0,0
0,488,-1,-1,0,0,0,0,0
0,489,-1,-1,0,0,0,0,0
0,490,-1,-1,0,0,0,0,0
0,491,-1,-1,0,0,0,0,0
0,492,-1,-1,0,0,0,0,0
0,493,-1,-1,0,0,0,0,0
0,494,-1,-1,0,0,0,0,0
0,495,-1,-1,0,0,0,0,0
0,496,-1,-1,0,0,0,0,0
0,497,-1,-1,0,0,0,0,0
0,498,-1,-1,0,0,0,0,0
0,499,-1,-1,0,0,0,0,0
"Alice, I love you...!
Marry me...!",500,50,11585,0,0,0,0,0
"Alice is so cute, I can't even...",501,50,11586,0,0,0,0,0
"Oh... I love it when
you talk down to me...",502,50,11587,0,0,0,0,0
"Harder, Queen Alice...!
Step on me harder...",503,50,11588,0,0,0,0,0
"Ohhh... I love you, Alice...",504,50,11589,0,0,0,0,0
"Ahhh... Being treated like
this really gets me going...",505,50,11590,0,0,0,0,0
"I will give Alice...
whatever she wants...",506,50,11591,0,0,0,0,0
Alice must be an angel...,507,50,11592,0,0,0,0,0
Queen Alice...,508,50,11593,0,0,0,0,0
I only have eyes for Alice...,509,50,11594,0,0,0,0,0
I'll follow Natsume... forever...,510,51,11595,0,0,0,0,0
"I wanna live in
Natsume's world...",511,51,11596,0,0,0,0,0
Lord Ango...,512,51,11597,0,0,0,0,0
This isn't love... It's my faith.,513,51,11598,0,0,0,0,0
"Lord Ango, please take my money...",514,51,11599,0,0,0,0,0
"Lord Ango...
You're so wonderful...",515,51,11600,0,0,0,0,0
"Ango Natsume's
book is the bible...
I need to spread the faith...",516,51,11601,0,0,0,0,0
"I'll devote my whole
self to Lord Ango...",517,51,11602,0,0,0,0,0
"Natsume is where it's at, man...",518,51,11603,0,0,0,0,0
"Your words are absolute,
Lord Ango...",519,51,11604,0,0,0,0,0
I want to live in her Majesty Hyodo's ideal world...,520,52,11605,0,0,0,0,0
"I only believe in her
Majesty Hyodo...",521,52,11606,0,0,0,0,0
"Her Majesty will
decide everything...",522,52,11607,0,0,0,0,0
"Her Majesty Hyodo will make
everything perfect...",523,52,11608,0,0,0,0,0
"We'll be happy as long as we
follow her Majesty's words...",524,52,11609,0,0,0,0,0
